pointer_offset,source_offset,category,label,japanese,encoded_bytes,patched_pointer_changed,patched_payload_changed,residual_japanese,raw_hex,confirmed_text_pool
0xF58,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF5C,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF60,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF64,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF68,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF6C,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF70,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF74,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF78,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF7C,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF80,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF84,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF88,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF8C,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF90,0x5A9DC,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF94,0x5A9E8,unclassified_pointer,,者長<N:＄:1>’じ,5,False,False,True,7E D4 05 08 4A,False
0xF98,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xF9C,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFA0,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFA4,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFA8,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFAC,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFB0,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFB4,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFB8,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFBC,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFC0,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFC4,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFC8,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFCC,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFD0,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFD4,0x5A9F0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFEC,0x5AAB0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFF0,0x5AAB0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFF4,0x5AAB0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFF8,0x5AAB0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0xFFC,0x5AAB0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1000,0x5AAB0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1004,0x5AAB0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1008,0x5AAB0,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1064,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1068,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x106C,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1070,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1074,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1078,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x107C,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1080,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1084,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1088,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x108C,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1090,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1094,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1098,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x109C,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10A0,0x5ABC8,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10A8,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10AC,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10B0,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10B4,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10B8,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10BC,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10C0,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10C4,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10C8,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10CC,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10D0,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10D4,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10D8,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10DC,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10E0,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x10E4,0x5ABE4,unclassified_pointer,,て<N:ﾉ:6>私,3,False,False,True,21 10 85,False
0x1158,0x5AD44,unclassified_pointer,,しニ<N:＄:1><N:ｌ:6><N:*:7>,5,False,False,True,1E D1 05 0C 0B,False
0x157C,0x65038,unclassified_pointer,,い<N:ク:12>！？す聞アす4<CTRL:FE><N:＄:1>’ ,13,False,False,True,1B 80 02 3C 8C 88 42 8C 15 FE 05 08 01,False
0x1580,0x64FF8,unclassified_pointer,,い<N:ク:12>！？す聞アす,8,False,False,True,1B 80 02 3C 8C 88 42 8C,False
0x1584,0x64F58,unclassified_pointer,,い<N:ク:12>！？す聞アす,8,False,False,True,1B 80 02 3C 8C 88 42 8C,False
0x1588,0x65048,unclassified_pointer,,い<N:ク:12>！？す聞アす<N:≠:16>,9,False,False,True,1B 80 02 3C 8C 88 42 8C 04,False
0x18B4,0x6E090,unclassified_pointer,,自る<N:X:20>’じ,5,False,False,True,A4 22 06 08 4A,False
0x18DC,0x6E108,unclassified_pointer,,て<N:ﾉ:6>3！自る<N:X:20>’<N:ｃ:9>,9,False,False,True,21 10 14 02 A4 22 06 08 17,False
0x18E0,0x6E114,unclassified_pointer,,て<N:ﾉ:6>地！じ,5,False,False,True,21 10 90 02 4A,False
0x1A20,0x6E1DC,unclassified_pointer,,てかや！も<N:‐:2><N:X:20><N:ｌ:6>ては<N:ク:12>,11,False,False,True,21 20 40 02 38 0E 06 0C 21 28 80,False
0x1A9C,0x6F0E0,unclassified_pointer,,せう<N:X:20>’ン,5,False,False,True,59 26 06 08 34,False
0x1AA4,0x6F158,unclassified_pointer,,せう<N:X:20>’さ,5,False,False,True,59 26 06 08 3A,False
0x1AD8,0x6F348,unclassified_pointer,,の<N:‐:2><N:X:20><N:ｌ:6>てかか！<CTRL:E1>う<N:X:20>’,12,False,False,True,1C 0E 06 0C 21 20 20 02 E1 26 06 08,False
0x1ADC,0x6F358,unclassified_pointer,,てかか！も<N:‐:2><N:X:20><N:ｌ:6>ては<N:ク:12>,11,False,False,True,21 20 20 02 38 0E 06 0C 21 28 80,False
0x1AE0,0x6F36C,unclassified_pointer,,ダ<N:‐:2><N:X:20><N:ｌ:6>てかか！<CTRL:E1>う<N:X:20>’,12,False,False,True,67 0E 06 0C 21 20 20 02 E1 26 06 08,False
0x1AE4,0x6F37C,unclassified_pointer,,サ<N:‐:2><N:X:20><N:ｌ:6>てかか！、,9,False,False,True,77 0E 06 0C 21 20 20 02 24,False
0x1AE8,0x6F37C,unclassified_pointer,,サ<N:‐:2><N:X:20><N:ｌ:6>てかか！、,9,False,False,True,77 0E 06 0C 21 20 20 02 24,False
0x74F30,0x2BDC,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x74F34,0x2E00,unclassified_pointer,,い<N:ク:12>！？ロ<CTRL:E1>ア僧ゃ<CTRL:FF>敵まベ,13,False,False,True,1B 80 02 3C A2 E1 42 84 48 FF BD 27 B4,False
0x74F38,0x2C20,unclassified_pointer,,い<N:ク:12><N:＄:1>？待<CTRL:E1>参す”,9,False,False,True,1B 80 05 3C 98 E1 A5 8C 03,False
0x74F3C,0x2CC4,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x750E8,0x4038,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x750EC,0x406C,unclassified_pointer,,い<N:ク:12>”？聞<CTRL:E1>戦す 敵まの,13,False,False,True,1B 80 03 3C 88 E1 63 8C E0 FF BD 27 1C,False
0x750F0,0x42C4,unclassified_pointer,, 敵まの,5,False,False,True,E0 FF BD 27 1C,False
0x75208,0x9A3C,unclassified_pointer,, 敵ま<N:７:11>,5,False,False,True,E0 FF BD 27 18,False
0x75210,0x9B9C,unclassified_pointer,,てで<N:ク:12>,3,False,False,True,21 30 80,False
0x75288,0x9E38,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x75290,0x9E84,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x75298,0x9D78,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752A0,0x9CF8,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752A8,0x9D18,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752B0,0x9D38,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752B8,0x9D58,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752C0,0x9BF8,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752C8,0x9C18,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752D0,0x9C38,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752D8,0x9C58,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752E0,0x9C78,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752E8,0x9C98,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752F0,0x9CB8,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x752F8,0x9CD8,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x75300,0x9ED0,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x75308,0x9F24,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま3,5,False,False,True,E8 FF BD 27 14,False
0x75310,0x9F8C,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x75318,0x9D98,unclassified_pointer,,1<N:ク:12>！？<N:７:11>げア石<CTRL:E8><CTRL:FF>敵ま<N:≠:16>,13,False,False,True,12 80 02 3C 18 9C 42 94 E8 FF BD 27 04,False
0x75320,0x9E18,unclassified_pointer,,<CTRL:E8><CTRL:FF>敵ま<N:ﾉ:6>,5,False,False,True,E8 FF BD 27 10,False
0x75370,0x8D548,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>待げ0<N:ク:12><CTRL:F0>ジ<N:ъ:14><N:ク:12>ば決0<N:ク:12>も<N:ク:12><N:ъ:14><N:ク:12>メ回0<N:ク:12>下<N:ク:12><N:ъ:14><N:ク:12><N:７:11>回0<N:ク:12><N:ク:12><N:ク:12><N:ъ:14><N:ク:12>ム回0<N:ク:12>地<N:ク:12><N:ъ:14><N:ク:12>も思0<N:ク:12>老<N:ク:12><N:ъ:14><N:ク:12>待思0<N:ク:12><N:ぇ:2><N:ク:12><N:ъ:14><N:ク:12><CTRL:F8>思0<N:ク:12><CTRL:F8><N:ク:12><N:ъ:14><N:ク:12>ば見0<N:ク:12>攻<N:ク:12><N:ъ:14><N:ク:12>水見0<N:ク:12>かデ<N:ъ:14><N:ク:12><N:７:11>っ0<N:ク:12>’デ<N:ъ:14><N:ク:12>,92,False,False,True,A8 7F 1A 80 98 9C 11 80 F0 7F 1A 80 58 9D 11 80 38 80 1A 80 78 9E 11 80 70 80 1A 80 18 9E 11 80 80 80 1A 80 D8 9E 11 80 90 80 1A 80 38 9F 11 80 A8 80 1A 80 98 9F 11 80 C0 80 1A 80 F8 9F 11 80 F8 80 1A 80 58 A0 11 80 D0 80 1A 80 B8 A0 11 80 20 81 1A 80 18 A1 11 80 08 81 1A 80,False
0x75378,0x8D550,unclassified_pointer,,<CTRL:F0>ジ<N:ъ:14><N:ク:12>ば決0<N:ク:12>も<N:ク:12><N:ъ:14><N:ク:12>メ回0<N:ク:12>下<N:ク:12><N:ъ:14><N:ク:12><N:７:11>回0<N:ク:12><N:ク:12><N:ク:12><N:ъ:14><N:ク:12>ム回0<N:ク:12>地<N:ク:12><N:ъ:14><N:ク:12>も思0<N:ク:12>老<N:ク:12><N:ъ:14><N:ク:12>待思0<N:ク:12><N:ぇ:2><N:ク:12><N:ъ:14><N:ク:12><CTRL:F8>思0<N:ク:12><CTRL:F8><N:ク:12><N:ъ:14><N:ク:12>ば見0<N:ク:12>攻<N:ク:12><N:ъ:14><N:ク:12>水見0<N:ク:12>かデ<N:ъ:14><N:ク:12><N:７:11>っ0<N:ク:12>’デ<N:ъ:14><N:ク:12>,84,False,False,True,F0 7F 1A 80 58 9D 11 80 38 80 1A 80 78 9E 11 80 70 80 1A 80 18 9E 11 80 80 80 1A 80 D8 9E 11 80 90 80 1A 80 38 9F 11 80 A8 80 1A 80 98 9F 11 80 C0 80 1A 80 F8 9F 11 80 F8 80 1A 80 58 A0 11 80 D0 80 1A 80 B8 A0 11 80 20 81 1A 80 18 A1 11 80 08 81 1A 80,False
0x7537C,0x8D540,unclassified_pointer,,士ジ<N:ъ:14><N:ク:12>水決0<N:ク:12>老ジ<N:ъ:14><N:ク:12>待げ0<N:ク:12><CTRL:F0>ジ<N:ъ:14><N:ク:12>ば決0<N:ク:12>も<N:ク:12><N:ъ:14><N:ク:12>メ回0<N:ク:12>下<N:ク:12><N:ъ:14><N:ク:12><N:７:11>回0<N:ク:12><N:ク:12><N:ク:12><N:ъ:14><N:ク:12>ム回0<N:ク:12>地<N:ク:12><N:ъ:14><N:ク:12>も思0<N:ク:12>老<N:ク:12><N:ъ:14><N:ク:12>待思0<N:ク:12><N:ぇ:2><N:ク:12><N:ъ:14><N:ク:12><CTRL:F8>思0<N:ク:12><CTRL:F8><N:ク:12><N:ъ:14><N:ク:12>ば見0<N:ク:12>攻<N:ク:12><N:ъ:14><N:ク:12>水見0<N:ク:12>かデ<N:ъ:14><N:ク:12><N:７:11>っ0<N:ク:12>’デ<N:ъ:14><N:ク:12>,100,False,False,True,68 7F 1A 80 B8 9D 11 80 A8 7F 1A 80 98 9C 11 80 F0 7F 1A 80 58 9D 11 80 38 80 1A 80 78 9E 11 80 70 80 1A 80 18 9E 11 80 80 80 1A 80 D8 9E 11 80 90 80 1A 80 38 9F 11 80 A8 80 1A 80 98 9F 11 80 C0 80 1A 80 F8 9F 11 80 F8 80 1A 80 58 A0 11 80 D0 80 1A 80 B8 A0 11 80 20 81 1A 80 18 A1 11 80 08 81 1A 80,False
0x75380,0x8D560,unclassified_pointer,,下<N:ク:12><N:ъ:14><N:ク:12><N:７:11>回0<N:ク:12><N:ク:12><N:ク:12><N:ъ:14><N:ク:12>ム回0<N:ク:12>地<N:ク:12><N:ъ:14><N:ク:12>も思0<N:ク:12>老<N:ク:12><N:ъ:14><N:ク:12>待思0<N:ク:12><N:ぇ:2><N:ク:12><N:ъ:14><N:ク:12><CTRL:F8>思0<N:ク:12><CTRL:F8><N:ク:12><N:ъ:14><N:ク:12>ば見0<N:ク:12>攻<N:ク:12><N:ъ:14><N:ク:12>水見0<N:ク:12>かデ<N:ъ:14><N:ク:12><N:７:11>っ0<N:ク:12>’デ<N:ъ:14><N:ク:12>,68,False,False,True,70 80 1A 80 18 9E 11 80 80 80 1A 80 D8 9E 11 80 90 80 1A 80 38 9F 11 80 A8 80 1A 80 98 9F 11 80 C0 80 1A 80 F8 9F 11 80 F8 80 1A 80 58 A0 11 80 D0 80 1A 80 B8 A0 11 80 20 81 1A 80 18 A1 11 80 08 81 1A 80,False
0x75388,0x8D558,unclassified_pointer,,も<N:ク:12><N:ъ:14><N:ク:12>メ回0<N:ク:12>下<N:ク:12><N:ъ:14><N:ク:12><N:７:11>回0<N:ク:12><N:ク:12><N:ク:12><N:ъ:14><N:ク:12>ム回0<N:ク:12>地<N:ク:12><N:ъ:14><N:ク:12>も思0<N:ク:12>老<N:ク:12><N:ъ:14><N:ク:12>待思0<N:ク:12><N:ぇ:2><N:ク:12><N:ъ:14><N:ク:12><CTRL:F8>思0<N:ク:12><CTRL:F8><N:ク:12><N:ъ:14><N:ク:12>ば見0<N:ク:12>攻<N:ク:12><N:ъ:14><N:ク:12>水見0<N:ク:12>かデ<N:ъ:14><N:ク:12><N:７:11>っ0<N:ク:12>’デ<N:ъ:14><N:ク:12>,76,False,False,True,38 80 1A 80 78 9E 11 80 70 80 1A 80 18 9E 11 80 80 80 1A 80 D8 9E 11 80 90 80 1A 80 38 9F 11 80 A8 80 1A 80 98 9F 11 80 C0 80 1A 80 F8 9F 11 80 F8 80 1A 80 58 A0 11 80 D0 80 1A 80 B8 A0 11 80 20 81 1A 80 18 A1 11 80 08 81 1A 80,False
0x75398,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x7539C,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x753A0,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753A4,0x8D5C0,unclassified_pointer,,でデ<N:ъ:14><N:ク:12>,4,False,False,True,30 81 1A 80,False
0x753A8,0x8D5B8,unclassified_pointer,,かデ<N:ъ:14><N:ク:12>,4,False,False,True,20 81 1A 80,False
0x753AC,0x8D5E8,unclassified_pointer,,士ジ<N:ъ:14><N:ク:12>,4,False,False,True,68 7F 1A 80,False
0x753B0,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x753B4,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x753B8,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753BC,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753C0,0x8D5E0,unclassified_pointer,,地デ<N:ъ:14><N:ク:12>,4,False,False,True,90 81 1A 80,False
0x753C4,0x8D5C8,unclassified_pointer,,ゃデ<N:ъ:14><N:ク:12>,4,False,False,True,48 81 1A 80,False
0x753C8,0x8D5D0,unclassified_pointer,,シデ<N:ъ:14><N:ク:12>,4,False,False,True,60 81 1A 80,False
0x753CC,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753D0,0x8D5E0,unclassified_pointer,,地デ<N:ъ:14><N:ク:12>,4,False,False,True,90 81 1A 80,False
0x753D4,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753D8,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753DC,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753E0,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753E4,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x753E8,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x753EC,0x8D5C0,unclassified_pointer,,でデ<N:ъ:14><N:ク:12>,4,False,False,True,30 81 1A 80,False
0x753F0,0x8D5C0,unclassified_pointer,,でデ<N:ъ:14><N:ク:12>,4,False,False,True,30 81 1A 80,False
0x753F4,0x8D5B8,unclassified_pointer,,かデ<N:ъ:14><N:ク:12>,4,False,False,True,20 81 1A 80,False
0x753F8,0x8D5B8,unclassified_pointer,,かデ<N:ъ:14><N:ク:12>,4,False,False,True,20 81 1A 80,False
0x753FC,0x8D5E8,unclassified_pointer,,士ジ<N:ъ:14><N:ク:12>,4,False,False,True,68 7F 1A 80,False
0x75400,0x8D5E8,unclassified_pointer,,士ジ<N:ъ:14><N:ク:12>,4,False,False,True,68 7F 1A 80,False
0x75404,0x8D5E8,unclassified_pointer,,士ジ<N:ъ:14><N:ク:12>,4,False,False,True,68 7F 1A 80,False
0x75408,0x8D5E8,unclassified_pointer,,士ジ<N:ъ:14><N:ク:12>,4,False,False,True,68 7F 1A 80,False
0x7540C,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x75410,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x75414,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x75418,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x7541C,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x75420,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x75424,0x8D5E0,unclassified_pointer,,地デ<N:ъ:14><N:ク:12>,4,False,False,True,90 81 1A 80,False
0x75428,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x7542C,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x75430,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x75434,0x8D5F0,unclassified_pointer,,老ジ<N:ъ:14><N:ク:12>,4,False,False,True,A8 7F 1A 80,False
0x75438,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x7543C,0x8D5E0,unclassified_pointer,,地デ<N:ъ:14><N:ク:12>,4,False,False,True,90 81 1A 80,False
0x75440,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x75444,0x8D5D0,unclassified_pointer,,シデ<N:ъ:14><N:ク:12>,4,False,False,True,60 81 1A 80,False
0x75448,0x8D5C8,unclassified_pointer,,ゃデ<N:ъ:14><N:ク:12>,4,False,False,True,48 81 1A 80,False
0x7544C,0x8D5C8,unclassified_pointer,,ゃデ<N:ъ:14><N:ク:12>,4,False,False,True,48 81 1A 80,False
0x75450,0x8D630,unclassified_pointer,,下<N:ク:12><N:ъ:14><N:ク:12>,4,False,False,True,70 80 1A 80,False
0x75458,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x7545C,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
0x75460,0x8D5E0,unclassified_pointer,,地デ<N:ъ:14><N:ク:12>,4,False,False,True,90 81 1A 80,False
0x75464,0x8D5D8,unclassified_pointer,,メデ<N:ъ:14><N:ク:12>,4,False,False,True,78 81 1A 80,False
0x75468,0x8D5E0,unclassified_pointer,,地デ<N:ъ:14><N:ク:12>,4,False,False,True,90 81 1A 80,False
0x7546C,0x8D5B0,unclassified_pointer,,’デ<N:ъ:14><N:ク:12>,4,False,False,True,08 81 1A 80,False
